run, K
457,3829.9000000000015
458,4337.300000000001
459,4821.100000000001
460,4574.600000000001
461,4820.400000000001
462,4337.4000000000015
463,4327.100000000002
464,4328.300000000001
465,4570.300000000002
466,4557.300000000001
467,4324.600000000001
468,4572.600000000001
469,4322.500000000001
470,4820.600000000001
471,4317.900000000001
472,4058.2000000000007
473,2817.6000000000004
474,4077.400000000001
475,4814.1
476,4070.600000000001
477,4579.800000000001
478,4057.4000000000005
479,4827.200000000002
480,3566.500000000001
481,3581.100000000001
482,4303.100000000001
483,5074.000000000001
484,4327.000000000001
485,4325.200000000002
486,3842.700000000001
487,3828.500000000001
488,4567.800000000001
489,4578.100000000001
490,3814.4000000000005
491,4064.9000000000005
492,3826.000000000001
493,4558.700000000001
494,4814.000000000001
495,4337.300000000001
496,4822.1
497,4325.4000000000015
498,4815.500000000001
499,4329.300000000001
500,4071.0000000000014
501,4316.500000000001
502,3570.4000000000005
503,4828.1
504,3316.500000000001
505,4571.300000000001
506,4569.200000000002
507,3828.700000000001
508,4325.800000000001
509,4343.600000000001
510,4331.700000000001
511,4336.000000000001
512,3842.200000000001
513,4074.700000000001
514,5317.300000000001
515,4579.900000000001
516,4332.300000000001
517,5078.100000000002
518,3835.500000000001
519,4072.4000000000005
520,4332.300000000001
521,3325.4
522,4567.9000000000015
523,4320.9000000000015
524,4564.000000000002
525,5068.700000000001
526,4318.300000000002
527,4330.500000000001
528,4070.800000000001
529,4084.900000000001
530,4810.6
531,4569.300000000001
532,4574.500000000002
533,4579.000000000002
534,4814.000000000001
535,5577.9000000000015
536,4318.500000000001
537,5058.4000000000015
538,4581.100000000001
539,4324.100000000001
540,5080.100000000002
541,4320.500000000001
542,5077.6
543,3585.3000000000006
544,4319.200000000002
545,3833.100000000001
546,4574.000000000002
547,4069.400000000001
548,4569.2
549,3818.6000000000013
550,5313.500000000002
551,4819.000000000001
552,3324.400000000001
553,3337.3000000000006
554,4333.300000000001
555,4569.700000000003
556,5071.9000000000015
557,4330.4000000000015
558,4319.500000000002
559,4323.000000000002
560,4320.000000000001
561,4578.100000000001
562,4082.2000000000007
563,4828.6
564,4569.300000000001
565,4075.300000000001
566,4588.700000000001
567,4065.9000000000005
568,4579.300000000001
569,4082.5000000000005
570,4304.6
571,3823.200000000001
572,4817.200000000001
573,3821.500000000001
574,4062.2000000000003
575,3834.100000000001
576,4322.200000000001
577,4326.100000000001
578,4820.500000000001
579,4572.9000000000015
580,4824.700000000001
581,3330.9000000000005
582,4565.100000000001
583,4321.200000000002
584,4821.100000000002
585,3839.2000000000007
586,4316.000000000001
587,5322.9
588,4581.9000000000015
589,4816.9000000000015
590,4319.700000000002
591,3331.600000000001
592,5071.200000000002
593,3333.1000000000004
594,4821.200000000002
595,3848.7000000000007
