run, K
783,3550.2000000000003
784,3778.800000000001
785,4303.100000000001
786,4046.800000000001
787,4055.600000000001
788,4541.800000000002
789,4801.800000000001
790,4044.600000000001
791,3549.8000000000006
792,4278.100000000001
793,4294.100000000001
794,3541.1000000000004
795,4043.600000000001
796,4542.600000000002
797,3779.000000000001
798,3555.9000000000005
799,4296.300000000001
800,4547.500000000002
801,4291.600000000001
802,4285.700000000001
803,3791.800000000001
804,3538.4000000000005
805,4034.400000000001
806,4305.700000000001
807,4305.100000000001
808,4537.700000000002
809,3807.800000000001
810,4541.800000000002
811,4046.7000000000007
812,3804.100000000001
813,4050.7000000000007
814,4297.900000000001
815,3812.7000000000007
816,3308.0000000000005
817,3055.9
818,4293.400000000001
819,4552.200000000002
820,3800.500000000001
821,4035.100000000001
822,4284.100000000001
823,3785.2000000000007
824,3056.8
825,4546.000000000002
826,4529.9000000000015
827,4302.100000000001
828,3297.4000000000005
829,4039.600000000001
830,3553.0000000000005
831,4043.500000000001
832,4293.700000000001
833,3807.900000000001
834,4052.300000000001
835,4047.500000000001
836,4527.9000000000015
837,3803.500000000001
838,3786.400000000001
839,4290.400000000001
840,3800.800000000001
841,4282.300000000001
842,4537.600000000002
843,4547.100000000002
844,3804.7000000000007
845,4045.300000000001
846,4549.000000000002
847,4040.2000000000007
848,4039.500000000001
849,3788.900000000001
850,4050.2000000000007
851,3539.9000000000005
852,4038.100000000001
853,4789.200000000001
854,3313.3000000000006
855,4530.4000000000015
856,4794.700000000001
857,4052.000000000001
858,4042.600000000001
859,4312.000000000001
860,4290.500000000001
861,4042.600000000001
862,4294.600000000001
863,3540.6000000000004
864,3552.8000000000006
865,4059.800000000001
866,4281.700000000001
867,4543.4000000000015
868,3294.9000000000005
869,3314.7000000000003
870,3558.1000000000004
871,3803.000000000001
872,3805.900000000001
873,4045.500000000001
874,4288.900000000001
875,4039.100000000001
876,4274.000000000001
877,4031.7000000000007
878,4297.400000000001
879,3777.2000000000007
880,3297.4000000000005
881,4304.200000000001
882,3783.100000000001
883,3542.9000000000005
884,3532.8000000000006
885,3304.8000000000006
886,3299.8000000000006
887,4042.900000000001
888,4543.700000000002
889,4532.100000000002
890,4033.900000000001
891,4783.000000000001
892,3316.2000000000003
893,4290.900000000001
894,4527.300000000002
895,4054.7000000000007
896,4277.800000000001
897,4533.200000000002
898,3541.8000000000006
899,4537.9000000000015
900,4293.000000000001
901,4032.100000000001
902,4051.400000000001
903,4040.500000000001
904,4286.100000000001
905,4053.7000000000007
906,4295.500000000001
907,3054.2
908,4301.500000000001
909,4285.900000000001
910,2810.5
911,4047.500000000001
912,3544.8000000000006
913,4040.400000000001
914,4304.500000000001
915,4297.600000000001
916,4055.600000000001
917,4537.9000000000015
918,4287.600000000001
919,3801.400000000001
920,4292.100000000001
921,3793.300000000001
922,3788.600000000001
923,3797.900000000001
924,3803.000000000001
925,3790.000000000001
926,4037.7000000000007
927,4048.500000000001
928,4040.100000000001
929,4287.500000000001
930,3795.2000000000007
931,4539.9000000000015
932,4792.800000000001
933,3549.1000000000004
934,4057.300000000001
935,3775.100000000001
936,4308.600000000001
937,3790.400000000001
938,4031.800000000001
939,4294.300000000001
940,4283.500000000001
941,4063.100000000001
942,3526.6000000000004
943,4280.400000000001
944,4294.400000000001
945,4528.500000000002
946,2556.3999999999996
947,4291.100000000001
948,4045.300000000001
949,3543.8000000000006
950,4287.000000000001
951,3807.800000000001
952,4034.000000000001
953,4034.500000000001
954,4287.300000000001
955,4799.300000000001
956,4288.500000000001
957,4549.800000000002
958,4043.300000000001
959,4044.2000000000007
960,3295.5000000000005
961,3551.3000000000006
962,3772.500000000001
963,2539.2999999999997
964,3799.600000000001
965,3815.2000000000007
966,4047.900000000001
967,4048.400000000001
968,3793.600000000001
969,3801.300000000001
970,4031.2000000000007
971,3553.1000000000004
972,3784.800000000001
973,4287.700000000001
974,4533.500000000002
975,4304.700000000001
976,2294.8999999999996
977,3553.4000000000005
978,2314.7999999999997
979,4047.900000000001
980,4043.600000000001
981,4295.800000000001
982,4029.300000000001
983,4040.100000000001
984,4540.200000000002
985,4072.800000000001
986,3534.8000000000006
987,3804.100000000001
988,3794.100000000001
989,4527.9000000000015
990,4051.800000000001
991,4041.7000000000007
992,4298.000000000001
993,3541.7000000000003
994,3801.800000000001
995,3801.900000000001
996,4049.2000000000007
997,4286.300000000001
998,3793.300000000001
999,4292.700000000001
